Price,Dealer_Make,Dealer,Vin,Stock,CPOV,Condition,Year,Make,Model,Trim
"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,810","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$50,909","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Mercedes-benz,GLE,amg® 53
"$51,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Chevrolet,Suburban,z71
"$52,345","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tradesman
"$61,675","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$53,070","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$64,080","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,2500,tradesman
"$64,080","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,2500,tradesman
"$53,315","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$53,315","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$64,375","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,2500,tradesman
"$55,345","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,2500,tradesman
"$66,205","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,2500,tradesman
"$66,450","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,2500,tradesman
"$69,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$70,010","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$70,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,810","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$58,810","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$71,310","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$68,395","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$73,550","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$73,690","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$74,240","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$67,129","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Chevrolet,Silverado,1500 zr2
"$68,340","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,2500,tradesman
"$68,340","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,2500,tradesman
"$81,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,laramie
"$76,615","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,3500,tradesman
"$78,050","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,4500,chassis cab tradesman
"$86,645","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,limited
"$87,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,limited
"$88,345","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,limited
"$91,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tungsten
"$91,650","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tungsten
"$7,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2014,Chrysler,200,touring
"$10,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2013,Chrysler,300,300c
"$12,954","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2017,Chrysler,200,limited platinum
"$17,886","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chrysler,Pacifica,touring l
"$18,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Chrysler,Pacifica,touring l
"$18,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Chrysler,Pacifica,touring l
"$18,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,1,Certified,2022,Chrysler,Pacifica,touring l
"$19,940","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chrysler,Pacifica,touring l
"$21,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chrysler,Pacifica,touring l
"$25,785","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,Pacifica,touring l
"$25,785","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,Pacifica,touring l
"$22,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,Pacifica,touring l
"$24,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,Pacifica,touring l
"$26,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,300,300s
"$28,925","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,300,300s
"$29,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,Pacifica,limited
"$30,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chrysler,300,300s
"$44,640","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Chrysler,Pacifica,select
"$45,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Chrysler,Pacifica,select
"$45,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Chrysler,Pacifica,select
"$45,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Chrysler,Pacifica,select
"$49,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Chrysler,Pacifica,touring l
"$46,535","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Chrysler,Pacifica,select
"$48,265","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Chrysler,Pacifica,select
"$53,235","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Chrysler,Pacifica,touring l
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Chrysler,300,limited
"$8,775","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2017,Dodge,Grand caravan,gt
"$12,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Dodge,Journey,crossroad
"$16,887","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Dodge,Challenger,sxt plus
"$16,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Dodge,Challenger,sxt
"$19,050","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Dodge,Challenger,sxt
"$19,299","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Dodge,Charger,sxt
"$19,497","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Dodge,Charger,sxt
"$19,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Dodge,Challenger,r/t
"$19,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Dodge,Charger,sxt
"$28,864","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,sxt
"$27,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,sxt
"$22,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Dodge,Charger,r/t
"$22,790","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Dodge,Challenger,gt
"$22,973","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,sxt
"$23,974","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Dodge,Challenger,sxt
"$24,599","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Dodge,Charger,gt
"$25,296","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,gt
"$26,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Durango,gt
"$27,147","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Durango,gt launch edition
"$27,329","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Durango,gt launch edition
"$27,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Dodge,Hornet,r/t
"$29,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,sxt
"$29,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,sxt
"$32,788","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Dodge,Durango,r/t
"$32,959","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Dodge,Charger,scat pack
"$32,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Dodge,Challenger,srt 392
"$33,168","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Dodge,Durango,r/t
"$34,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Dodge,Durango,r/t
"$43,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,gt
"$42,780","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,gt
"$43,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,gt
"$53,190","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2023,Dodge,Challenger,r/t
"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Durango,hemi orange
"$53,985","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2023,Dodge,Charger,r/t
"$54,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2023,Dodge,Charger,r/t
"$55,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2023,Dodge,Charger,r/t
"$45,280","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,gt
"$45,675","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,gt
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$54,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,r/t plus
"$70,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$56,285","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,r/t plus
"$53,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Dodge,Charger,scat pack widebody
"$58,282","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Durango,r/t plus
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$61,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$62,685","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$57,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Charger,scat pack widebody
"$66,434","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$82,175","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,scat pack
"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,scat pack
"$67,529","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$67,529","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$68,434","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,r/t
"$85,170","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,scat pack
"$85,665","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,scat pack
"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,scat pack
"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,scat pack
"$77,178","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,r/t
"$70,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Dodge,Challenger,srt hellcat jailbreak
"$79,580","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,scat pack
"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,scat pack
"$79,680","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,scat pack
"$85,965","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Dodge,Charger,scat pack
"$83,468","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Dodge,Charger,scat pack
,"['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Dodge,Durango,r/t
"$9,210","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,FIAT,500x,easy
"$9,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,FIAT,500x,trekking
"$11,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,FIAT,500x,loung
"$34,594","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,FIAT,500e,inspi(red)
"$7,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2012,Jeep,Compass,limited
"$9,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2012,Jeep,Wrangler,freedom edition
"$9,875","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Jeep,Cherokee,limited
"$10,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Jeep,Patriot,latitude
"$11,455","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2014,Jeep,Cherokee,limited
"$11,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Jeep,Patriot,sport
"$12,898","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Renegade,altitude
"$12,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,1,Certified,2017,Jeep,Renegade,altitude
"$14,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Jeep,Grand cherokee,laredo
"$14,787","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,Jeep,Grand cherokee,laredo
"$14,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2012,Jeep,Wrangler,unlimited sahara
"$15,466","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Jeep,Compass,trailhawk
"$15,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2012,Jeep,Wrangler,unlimited sahara
"$16,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Jeep,Wrangler,unlimited sport
"$17,059","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Jeep,Renegade,latitude
"$17,472","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2014,Jeep,Wrangler,sport
"$17,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2012,Jeep,Wrangler,unlimited sahara
"$17,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2015,Jeep,Wrangler,unlimited rubicon
"$17,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,Jeep,Wrangler,unlimited sport
"$18,095","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Jeep,Cherokee,trailhawk
"$18,826","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2013,Jeep,Wrangler,unlimited sahara
"$18,882","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Compass,latitude
"$18,886","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Jeep,Compass,latitude
"$18,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,Jeep,Wrangler,unlimited sport
"$18,971","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Cherokee,latitude lux
"$19,286","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Compass,latitude
"$19,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Renegade,latitude
"$19,889","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Jeep,Renegade,latitude
"$19,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2017,Jeep,Wrangler,unlimited willys wheeler
"$19,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Cherokee,altitude
"$20,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,Jeep,Wrangler,unlimited sport
"$20,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2017,Jeep,Wrangler,unlimited sport
"$23,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Grand cherokee,limited
"$21,799","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Grand cherokee,wk limited
"$21,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Jeep,Wrangler,jk unlimited sport
"$21,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Compass,latitude
"$22,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Grand cherokee,laredo x
"$22,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Jeep,Grand cherokee,limited
"$23,250","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,Jeep,Wrangler,unlimited sport
"$23,286","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Wrangler,unlimited sport
"$23,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Grand cherokee,upland edition
"$23,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Grand cherokee,80th anniversary
"$23,950","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Grand cherokee,limited
"$23,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Jeep,Compass,latitude
"$24,494","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Jeep,Compass,limited
"$24,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Renegade,limited
"$25,200","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Grand cherokee,l limited
"$25,978","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Jeep,Wrangler,unlimited sport s
"$26,599","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2017,Jeep,Wrangler,rubicon recon
"$28,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Grand cherokee,limited
"$27,266","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Wrangler,unlimited sahara
"$27,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Cherokee,limited
"$27,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,sport
"$27,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,Jeep,Wrangler,unlimited sport
"$27,522","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Jeep,Gladiator,sport s
"$27,615","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Jeep,Wrangler,unlimited sport s
"$27,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Compass,trailhawk
"$28,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,sport
"$28,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Jeep,Grand cherokee,l laredo
"$30,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Grand cherokee,l limited
"$30,360","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,latitude
"$28,588","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Jeep,Gladiator,sport s
"$28,663","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Jeep,Grand cherokee,l laredo
"$31,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,latitude
"$28,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Jeep,Wrangler,sport
"$31,760","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,latitude
"$30,360","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,latitude
"$29,145","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Wrangler,unlimited sahara
"$29,266","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Jeep,Grand cherokee,l limited
"$29,490","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Jeep,Compass,sport
"$29,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,1,Certified,2023,Jeep,Gladiator,overland
